Hardware,Num of Hardware,Framework,Model,Input Length,Output Length,Image Size,Batch Size,Text Tokens,Image Tokens,Multimodal Tokens,Avg Latency,Multimodal Token Throughput,Multimodal Request Throughput
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,1024,16,8192,16777216,16785408,1.2312493308757742,13632826.088978034,12.994930919978145
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,1024,16,16384,16777216,16793600,1.338783086122324,12543929.015895542,11.95115188252243
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,1024,16,32768,16777216,16809984,1.5122064615910251,11116196.383868014,10.580565819806148
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,128,32,8192,524288,532480,2.4433436382872364,217930.86803510948,13.09680697326379
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,128,32,16384,524288,540672,2.0378642327462635,265313.0622305395,15.70271438390977
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,128,32,32768,524288,557056,2.2359646991826594,249134.52354754426,14.311496067758748
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,128,32,65536,524288,589824,2.5907104397192597,227668.82433372823,12.351824236855917
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,256,32,8192,2097152,2105344,1.9796760965449114,1063479.0224897973,16.164260434244245
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,256,32,16384,2097152,2113536,2.094815206248313,1008936.7280206137,15.275810441203573
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,256,32,32768,2097152,2129920,2.3518391020285585,905640.1852332738,13.606372975259521
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,256,32,65536,2097152,2162688,11.368942552090934,190227.7181972607,2.814685697757764
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,512,32,8192,8388608,8396800,1.8855939886222284,4453132.567597651,16.970779602125194
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,512,32,16384,8388608,8404992,1.9767660756284993,4251890.045880968,16.18805603481728
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,512,32,32768,8388608,8421376,2.1094716216127076,3992173.164937764,15.169675511223872
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,512,32,65536,8388608,8454144,8.408017741981894,1005485.984857976,3.805891112743671
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,1024,32,8192,33554432,33562624,2.3696082360111177,14163786.017429478,13.504341989402953
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,1024,32,16384,33554432,33570816,2.374535665071259,14137844.503166286,13.476318958148685
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,1024,32,32768,33554432,33587200,3.6766266118114195,9135330.711065076,8.70363063173121
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,1024,32,65536,33554432,33619968,2.8254897164491317,11898810.958070345,11.325470347213033
